Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,989558.240000,-0.010442,-0.053617,0.125364,-0.427700,-0.042261,-0.949600,2.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989420.770000,-9243.200000,0.000000,-1050.000000,1187.470000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1193283.990000,0.193284,0.161174,0.169789,0.949300,-0.172760,0.898900,19.125600,0.000000,0.000000,3503.438198,646.920000,0.000000,646.923651,0,1467.670000,,0.000000,0.000000,1152735.290000,11243.500000,175887.630000,39112.750000,1435.950000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1198961.710000,0.198962,0.165845,0.169495,0.978500,-0.173143,0.873900,19.083200,0.004076,0.856800,-889.033168,18010.050000,17354.272684,655.780633,5,1769.860000,5677.719209,0.000000,0.000000,1150602.610000,48461.760000,157180.630000,46921.600000,1437.490000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1196289.940000,0.196290,0.163647,0.169674,0.964500,-0.171325,0.902200,19.169900,0.000000,0.000000,3250.174398,328.610000,0.000000,328.605588,0,1382.040000,,0.000000,0.000000,1154182.370000,15606.220000,176029.720000,40668.120000,1439.450000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1198915.190000,0.198915,0.165807,0.167506,0.989900,-0.172588,0.889200,19.707400,0.007678,0.127400,-1050.000000,27143.240000,26817.069227,326.168772,5,1861.340000,2625.252937,0.000000,0.000000,1147770.720000,76487.700000,141648.330000,49707.040000,1437.440000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1197515.690000,0.197516,0.164656,0.168322,0.978200,-0.170647,0.861300,18.948400,0.000000,0.000000,220.779790,0.000000,0.000000,0.000000,0,1239.630000,,0.000000,0.000000,1155696.950000,4749.290000,193596.010000,40381.450000,1437.280000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1211153.650000,0.211154,0.175862,0.169995,1.034500,-0.173704,0.878900,19.623500,0.008141,1.231400,-1050.000000,108396.470000,108396.465662,0.000000,12,3002.480000,13637.965040,0.000000,0.000000,1142281.820000,266088.900000,54782.900000,67419.710000,1452.120000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1196046.820000,0.196047,0.163447,0.170332,0.959600,-0.172916,0.885000,18.876000,0.000000,0.000000,2940.957066,0.000000,0.000000,0.000000,0,1327.840000,,0.000000,0.000000,1156344.570000,5074.080000,182437.720000,38263.470000,1438.790000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1199057.920000,0.199058,0.165924,0.170904,0.970900,-0.173316,0.833300,18.154100,0.010791,0.120100,13105.546039,100112.020000,100112.016304,0.000000,11,4299.530000,3011.094476,0.000000,0.000000,1142294.790000,137714.520000,35542.260000,55308.530000,1454.600000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1193283.990000,0.193284,0.161174,0.169789,0.949300,-0.172760,0.898900,19.125600,0.000000,0.000000,3503.438198,646.920000,0.000000,646.923651,0,1467.670000,,0.000000,0.000000,1152735.290000,11243.500000,175887.630000,39112.750000,1435.950000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1198961.710000,0.198962,0.165845,0.169495,0.978500,-0.173143,0.873900,19.083200,0.004076,0.856800,-889.033168,18010.050000,17354.272684,655.780633,5,1769.860000,5677.719209,0.000000,0.000000,1150602.610000,48461.760000,157180.630000,46921.600000,1437.490000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1196289.940000,0.196290,0.163647,0.169674,0.964500,-0.171325,0.902200,19.169900,0.000000,0.000000,3250.174398,328.610000,0.000000,328.605588,0,1382.040000,,0.000000,0.000000,1154182.370000,15606.220000,176029.720000,40668.120000,1439.450000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1198915.190000,0.198915,0.165807,0.167506,0.989900,-0.172588,0.889200,19.707400,0.007678,0.127400,-1050.000000,27143.240000,26817.069227,326.168772,5,1861.340000,2625.252937,0.000000,0.000000,1147770.720000,76487.700000,141648.330000,49707.040000,1437.440000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1197515.690000,0.197516,0.164656,0.168322,0.978200,-0.170647,0.861300,18.948400,0.000000,0.000000,220.779790,0.000000,0.000000,0.000000,0,1239.630000,,0.000000,0.000000,1155696.950000,4749.290000,193596.010000,40381.450000,1437.280000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1211153.650000,0.211154,0.175862,0.169995,1.034500,-0.173704,0.878900,19.623500,0.008141,1.231400,-1050.000000,108396.470000,108396.465662,0.000000,12,3002.480000,13637.965040,0.000000,0.000000,1142281.820000,266088.900000,54782.900000,67419.710000,1452.120000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1196046.820000,0.196047,0.163447,0.170332,0.959600,-0.172916,0.885000,18.876000,0.000000,0.000000,2940.957066,0.000000,0.000000,0.000000,0,1327.840000,,0.000000,0.000000,1156344.570000,5074.080000,182437.720000,38263.470000,1438.790000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1199057.920000,0.199058,0.165924,0.170904,0.970900,-0.173316,0.833300,18.154100,0.010791,0.120100,13105.546039,100112.020000,100112.016304,0.000000,11,4299.530000,3011.094476,0.000000,0.000000,1142294.790000,137714.520000,35542.260000,55308.530000,1454.600000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1196367.430000,0.196367,0.163711,0.169676,0.964800,-0.172751,0.866300,18.814400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1155418.590000,0.000000,197565.990000,39513.200000,1435.640000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1209798.540000,0.209799,0.174750,0.171136,1.021100,-0.174999,0.900400,19.511100,0.008257,1.193800,-1050.000000,109656.930000,109656.929603,0.000000,10,2999.210000,13431.114968,0.000000,0.000000,1141452.460000,266297.200000,55107.480000,66895.590000,1450.500000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1193283.990000,0.193284,0.161174,0.169789,0.949300,-0.172760,0.898900,19.125600,0.000000,0.000000,3503.438198,646.920000,0.000000,646.923651,0,1467.670000,,0.000000,0.000000,1152735.290000,11243.500000,175887.630000,39112.750000,1435.950000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1198961.710000,0.198962,0.165845,0.169495,0.978500,-0.173143,0.873900,19.083200,0.004076,0.856800,-889.033168,18010.050000,17354.272684,655.780633,5,1769.860000,5677.719209,0.000000,0.000000,1150602.610000,48461.760000,157180.630000,46921.600000,1437.490000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1196289.940000,0.196290,0.163647,0.169674,0.964500,-0.171325,0.902200,19.169900,0.000000,0.000000,3250.174398,328.610000,0.000000,328.605588,0,1382.040000,,0.000000,0.000000,1154182.370000,15606.220000,176029.720000,40668.120000,1439.450000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1198915.190000,0.198915,0.165807,0.167506,0.989900,-0.172588,0.889200,19.707400,0.007678,0.127400,-1050.000000,27143.240000,26817.069227,326.168772,5,1861.340000,2625.252937,0.000000,0.000000,1147770.720000,76487.700000,141648.330000,49707.040000,1437.440000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1197515.690000,0.197516,0.164656,0.168322,0.978200,-0.170647,0.861300,18.948400,0.000000,0.000000,220.779790,0.000000,0.000000,0.000000,0,1239.630000,,0.000000,0.000000,1155696.950000,4749.290000,193596.010000,40381.450000,1437.280000
GuidePath TaxAware - 100-0,Equity-Heavy,GuidePath TaxAware,0.918000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1211153.650000,0.211154,0.175862,0.169995,1.034500,-0.173704,0.878900,19.623500,0.008141,1.231400,-1050.000000,108396.470000,108396.465662,0.000000,12,3002.480000,13637.965040,0.000000,0.000000,1142281.820000,266088.900000,54782.900000,67419.710000,1452.120000
