Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,0.000000,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,0.000000,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,0.000000,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,0.000000,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,0.000000,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,0.000000,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1023042.570000,0.023043,0.008817,0.034637,0.254500,-0.043243,-0.377700,2.764700,0.000000,0.000000,167.456720,284.980000,0.000000,284.982972,0,1374.930000,0.000000,0.000000,0.000000,1016987.130000,224.070000,23763.490000,4827.730000,1227.710000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1023169.480000,0.023169,0.008865,0.034629,0.256000,-0.043189,-0.378600,2.766000,0.000000,0.000000,118.552401,175.780000,0.000000,175.783912,0,1306.240000,0.000000,0.000000,0.000000,1017073.320000,309.710000,23861.290000,4868.330000,1227.840000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1022954.130000,0.022954,0.008783,0.034564,0.254100,-0.043277,-0.373500,2.718300,0.000000,0.000000,120.913693,0.000000,0.000000,0.000000,0,1231.620000,0.000000,0.000000,0.000000,1016925.890000,109.990000,23810.870000,4800.670000,1227.570000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 0-100,Fixed Income-Heavy,FFG Taxable Medium,0.000000,0.480000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1022832.060000,0.022832,0.008737,0.034542,0.252900,-0.043277,-0.382900,2.782600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016798.540000,0.000000,24030.620000,4806.120000,1227.400000
FFG Taxable Medium - 10-90,Fixed Income-Heavy,FFG Taxable Medium,0.120000,0.520000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,958735.220000,-0.041265,-0.026070,0.086567,-0.301200,-0.114642,0.617300,9.763600,0.000000,0.000000,1397.617925,0.000000,0.000000,0.000000,0,1436.990000,,0.000000,0.000000,959453.700000,-1351.490000,-44066.770000,-1870.640000,1152.160000
FFG Taxable Medium - 10-90,Fixed Income-Heavy,FFG Taxable Medium,0.120000,0.520000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,954792.220000,-0.045208,-0.028583,0.087225,-0.327700,-0.119965,0.618100,9.433300,0.006685,-0.485400,-1050.000000,50878.690000,50878.693545,0.000000,4,2161.970000,-3942.998067,0.000000,0.000000,953647.730000,2243.690000,-2669.550000,0.000000,1144.490000
FFG Taxable Medium - 10-90,Fixed Income-Heavy,FFG Taxable Medium,0.120000,0.520000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,966410.570000,-0.033589,-0.021190,0.077102,-0.274800,-0.118223,1.007100,19.530900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,966300.880000,0.000000,-32390.860000,-1050.000000,1159.690000
FFG Taxable Medium - 10-90,Fixed Income-Heavy,FFG Taxable Medium,0.120000,0.520000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,961670.230000,-0.038330,-0.024203,0.077433,-0.312600,-0.122978,1.043500,19.855600,0.006192,-0.605400,-1050.000000,57400.710000,57400.713722,0.000000,4,1993.280000,-4740.340645,0.000000,0.000000,960517.490000,10639.200000,9375.020000,0.000000,1152.740000
FFG Taxable Medium - 10-90,Fixed Income-Heavy,FFG Taxable Medium,0.120000,0.520000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,942834.150000,-0.057166,-0.036228,0.089320,-0.405600,-0.131032,0.530600,8.485200,0.000000,0.000000,2163.853401,0.000000,0.000000,0.000000,0,1462.480000,,0.000000,0.000000,944914.010000,-16154.270000,-45292.980000,-3213.850000,1134.000000
